fiscal_year,measure_type,portfolio_category,line_item,value,data_from_table,released_on,updated_on,data_source,data_url
2018-19,number_of_clients,non_discretionary,,6853,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,advisory,total,191451,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,equity_derivative,525,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,listed_equity,93098,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,mutual_fund,8778,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,others,9125,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,plain_debt,1394363,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,structured_debt,1306,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,total,1507718,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,discretionary,unlisted_equity,523,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,equity_derivative,525,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,listed_equity,109028,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,mutual_fund,22406,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,others,12092,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,plain_debt,1475507,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,structured_debt,2538,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,total,1814369,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,grand_total,unlisted_equity,822,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,equity_derivative,0,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,listed_equity,15930,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,mutual_fund,13628,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,others,2967,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,plain_debt,81144,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,structured_debt,1232,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,total,115200,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,aum_inr_crore,non_discretionary,unlisted_equity,299,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,number_of_clients,advisory,,3923,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,number_of_clients,discretionary,,153232,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2019-20,number_of_clients,non_discretionary,,9393,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,advisory,total,184601,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,equity_derivative,493,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,listed_equity,165300,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,mutual_fund,13786,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,others,7167,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,plain_debt,1562610,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,structured_debt,1765,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,total,1751456,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,discretionary,unlisted_equity,335,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,equity_derivative,493,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,listed_equity,190069,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,mutual_fund,27773,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,others,12189,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,plain_debt,1648399,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,structured_debt,3201,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,total,2067205,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,grand_total,unlisted_equity,480,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,listed_equity,24769,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,mutual_fund,13987,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,others,5022,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,plain_debt,85789,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,structured_debt,1436,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,total,131148,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,aum_inr_crore,non_discretionary,unlisted_equity,145,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,number_of_clients,advisory,,1906,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,number_of_clients,discretionary,,117380,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
2020-21,number_of_clients,non_discretionary,,8037,Table 67: Assets Under Management by Portfolio Managers,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105
