fiscal_year,year,month,month_numeric,data_from_table,released_on,updated_on,data_source,data_url,period_date,total_aum_inr_crore,aum_held_corporates_inr_crore,aum_held_hnis_inr_crore,aum_held_retail_investors_inr_crore,aum_held_banks_inr_crore,pct_aum_held_corporates,pct_aum_held_hnis,pct_aum_held_retail_investors,pct_aum_held_banks
2013-14,2013,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-04-01,825814.5508477555,413672.8482635246,218085.5201690304,141411.05261082284,52645.1298043772,0.5009270517682947,0.2640853445185128,0.17123826707298226,0.06374933664020978
2013-14,2013,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-05-01,868093.7195212817,443487.53101961035,226717.59509517564,138990.2644815365,58898.328924958936,0.5108751751644692,0.26116718736336575,0.1601097454756198,0.06784789199654499
2013-14,2013,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-06-01,811403.4064037726,423307.32550218137,227671.42104285702,134836.2499343395,25588.409924393425,0.5216977426534664,0.28058967863090606,0.1661765884517891,0.03153599026383685
2013-14,2013,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-07-01,773088.7127108338,399592.76881707984,223690.50964602453,131031.35405475908,18774.080192970654,0.5168782860842822,0.2893464953868674,0.16949070902263977,0.024284509506210982
2013-14,2013,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-08-01,766683.8117188007,398962.9272776903,223246.47868184908,128218.35963263223,16256.04612662882,0.5203747896845112,0.29118454735774435,0.16723759869819624,0.021203064259547856
2013-14,2013,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-09-01,762549.118409973,383696.30352413293,229129.8760743866,133843.5103603759,15879.428451045282,0.5031758535426494,0.30047884200844144,0.17552116595381984,0.020824138495047013
2013-14,2013,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-10-01,848258.2112038806,423394.688541198,236437.91215819013,141852.3302675935,46573.28028595679,0.49913420577479584,0.2787334198894796,0.16722777144269693,0.05490460295086116
2013-14,2013,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-11-01,890143.146514309,455002.0635193058,238214.27168004093,142878.16217662956,54048.649138332075,0.511156059900071,0.2676134424141316,0.16051144440770326,0.06071905327809345
2013-14,2013,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2013-12-01,845386.6688657632,436466.9034475968,238197.02259372655,145699.93737098755,25022.80548242651,0.5162926262288887,0.28176103476212877,0.1723470959939195,0.0295992430493363
2013-14,2014,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-01-01,904965.1271901868,466978.8446687866,243985.72210129784,139104.2109644667,54896.349491664194,0.5160186073895494,0.2696078719175021,0.1537122335270193,0.06066128720574138
2013-14,2014,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-02-01,917438.419213513,474482.6413200876,246492.0615468396,142592.90636870917,53870.80998231298,0.5171820052258598,0.2686742307545267,0.15542504366772533,0.05871872035672377
2013-14,2014,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-03-01,827786.3241633765,408134.5947558484,248549.41988493304,152842.7122236582,18259.597298936897,0.4930434133087909,0.3002579441453516,0.18464029636891213,0.022058346176945395
2014-15,2014,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-04-01,947251.6327809937,480880.0754391698,251872.7700026302,152871.36685161226,61627.420447712684,0.5076582175185864,0.2658984807058798,0.1613841154359418,0.06505918629750312
2014-15,2014,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-05-01,1012787.0948289285,514634.28970475245,261353.55548072275,168912.03750029966,67887.21215053837,0.5081366975669058,0.2580537971061612,0.16677941332657964,0.06703009200764481
2014-15,2014,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-06-01,985403.055127344,508256.83315563836,273694.9022521922,181862.15597729787,21589.163727355248,0.5157857290080718,0.27774919189470393,0.18455611136074238,0.021908967721401343
2014-15,2014,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-07-01,1026707.0353545514,506635.1383315926,276571.5479321267,181699.46168540433,61800.88739863818,0.493456381310017,0.2693772794072835,0.17697303654168328,0.06019330273440326
2014-15,2014,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-08-01,1036604.3983245742,500909.21603737463,283327.04509080615,188015.0578996612,64353.07925700898,0.4832211949389525,0.2733222486309505,0.18137590213155863,0.0620806542602178
2014-15,2014,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-09-01,996837.7341511431,482911.4165513535,288397.7146043941,192849.70480885293,32678.898138500594,0.48444335522930076,0.2893125979525435,0.19346148144469474,0.032782565325266605
2014-15,2014,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-10-01,1100019.529515404,530044.07487812,300836.3458050307,202309.2029032591,66829.90592400228,0.48184969507916137,0.27348273165437287,0.18391419195292213,0.060753381309005594
2014-15,2014,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-11-01,1118311.1309840546,530197.7089770101,310257.84637780284,210409.73746280678,67445.83815651898,0.47410572450482913,0.27743428262651054,0.1881495512591897,0.06031044160060377
2014-15,2014,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2014-12-01,1075987.3511005214,518694.636945407,317482.5522203749,212102.15118008363,27708.01076981861,0.4820638796681814,0.2950616026253964,0.19712327562507612,0.025751242095438037
2014-15,2015,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-01-01,1160970.816327712,565688.5867622412,305811.00907724304,233859.94111979697,55611.04476841629,0.4872547860863386,0.26340972983675803,0.2014348145800285,0.047900467424599524
2014-15,2015,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-02-01,1181204.6928175457,572669.1849655574,318338.25661200896,229488.33144675448,60708.68359322366,0.4848179053535258,0.2695030408765748,0.194283287936617,0.0513955658679397
2014-15,2015,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-03-01,1063587.739407457,502564.2914504743,318488.8398281967,228392.45448306933,14141.925745715527,0.47251794358823795,0.29944764125020124,0.21473776541492542,0.013296435471881462
2015-16,2015,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-04-01,1164698.4410556802,553584.8714048882,320988.5493738208,225108.904743776,65015.88803316581,0.4753031788237993,0.2755979900538696,0.19327655709724978,0.055822078695525294
2015-16,2015,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-05-01,1195427.5753215116,560540.0337961105,330934.6774098529,232574.4919107927,71377.44300475229,0.46890338266235215,0.27683373233284136,0.19455339387519277,0.059708713834508334
2015-16,2015,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-06-01,1171131.560412356,558006.5807206453,335845.7085616355,233577.15269776323,43701.08763229414,0.476467887625,0.28677026553992285,0.1994456990088463,0.037315267651831505
2015-16,2015,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-07-01,1290610.6444939126,616753.7629048903,348187.25527938025,242359.4161838047,83309.67932583185,0.4778774803509684,0.26978489350358253,0.18778662427570567,0.06455059059155684
2015-16,2015,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-08-01,1261018.75435874,584208.5755755863,354084.3371761744,245226.1556238049,77499.6860810143,0.4632830190322357,0.28079228477155777,0.19446669986165954,0.061457996412134924
2015-16,2015,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-09-01,1192734.3874380328,561114.6428509942,355880.4089725406,247738.7754441957,29620.736369704216,0.4704439217655627,0.29837356306709983,0.20770657579206142,0.024834310707959804
2015-16,2015,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-10-01,1328988.182977638,632744.3576012835,364174.0213702344,253841.45715722183,78228.34674889829,0.4761098448472286,0.27402352107773564,0.19100354721626073,0.0588630867835298
2015-16,2015,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-11-01,1300407.2935738005,602330.2131066931,371682.8363199409,257226.17489584952,69168.06905121666,0.4631858157695805,0.2858203257984474,0.1978043157455203,0.05318954253257674
2015-16,2015,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2015-12-01,1280041.2213423958,620996.4389212624,372119.4888479211,260118.50486035395,26806.78861305624,0.4851378444438027,0.2907089886196591,0.20321103767858686,0.02094212917998345
2015-16,2016,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-01-01,1279000.2121514902,598330.29973239,366521.79361108004,250713.8884604167,63434.23023632539,0.4678109464312749,0.2865689857818942,0.19602333610146508,0.04959673159836191
2015-16,2016,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-02-01,1268110.7487677087,607211.0148287293,355679.1579285365,237099.39380683276,68123.54161092555,0.47883121834491893,0.2804795703168426,0.18697057338031,0.05372049852674528
2015-16,2016,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-03-01,1238114.946886286,588159.8859438165,372463.9645725674,261137.23209147577,16353.874378525983,0.4750446535056941,0.30083149024997285,0.2109151761298136,0.013208688272162502
2016-17,2016,April,4,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-04-01,1427335.2478212228,686124.0739473985,385758.02975403494,269837.3016952439,82497.25848169142,0.4807028166611473,0.2702644878579724,0.1890497009074365,0.0577980951620305
2016-17,2016,May,5,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-05-01,1386876.1492657745,632029.8740547035,396359.2056065628,279195.0054977668,78537.20911418337,0.45572192901962166,0.2857927910984691,0.20131213998133524,0.056628855543994834
2016-17,2016,June,6,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-06-01,1386130.970369427,643573.267188332,408234.24152383907,290122.5734556055,44200.88820165517,0.46429470298669473,0.29451346968680586,0.20930386785765487,0.031887959468847954
2016-17,2016,July,7,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-07-01,1523558.0070692794,697920.3710762715,423293.65868792613,304960.0331239847,97383.94438111097,0.4580858541899518,0.2778323219226651,0.20016306022414382,0.06391876379452004
2016-17,2016,August,8,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-08-01,1568680.2033963911,737335.3798700712,430246.9171845296,314225.79048106546,86872.11417831993,0.47003549753075663,0.2742731859897196,0.20031220499928976,0.0553791104077369
2016-17,2016,September,9,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-09-16,1585580.6087592584,793205.1517874415,435961.2430362146,318017.1795963977,38397.034339087964,0.5002616375386534,0.27495369243785156,0.20056828258340714,0.02421638744001432
2016-17,2016,October,10,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-10-16,1634439.37082944,753193.221161546,448073.43920789973,327055.7920066207,104649.05528130339,0.4608266507795379,0.2741450354200125,0.2001027372710971,0.0640274929428532
2016-17,2016,November,11,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-11-01,1655323.9026340325,787519.047813953,449102.3940715193,321558.5058282294,97143.9558555814,0.4757492153413686,0.2713078650993232,0.19425715131434385,0.0586857688099599
2016-17,2016,December,12,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2016-12-01,1651522.2360465745,838568.7550734761,451893.9012811537,322184.52191170683,38875.05778020692,0.507755049717555,0.2736226563699805,0.19508336907588625,0.023538924836559453
2016-17,2017,January,1,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2017-01-01,1742393.7126145395,822064.2207217646,471688.8676423319,341090.2903564624,107550.33379387797,0.4718016455007867,0.27071313689174287,0.19575959663252068,0.061725620917498544
2016-17,2017,February,2,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2017-02-01,1794409.2371122364,839384.7788707879,488631.8404523257,358446.8697146284,107945.74817439548,0.4677777853070014,0.2723079163584147,0.19975759280613217,0.060156705584125184
2016-17,2017,March,3,Table 66 Unit Holding Pattern of Mutual Funds,2025-12-10,2026-04-08,Securities and Exchange Board of India,https://www.sebi.gov.in/sebiweb/home/HomeAction.do?doListing=yes&sid=4&ssid=80&smid=105,2017-03-01,1759898.0336143847,859316.4322585573,501544.78936508653,375189.83490959625,23846.977262693174,0.4882762613773362,0.28498514106242884,0.21318839372702256,0.013550203936370974
